Symbol,Underlying,Type,Strike,Expiry,Reason
OPT_APOLLOHOSP_20260224_CE_925000,APOLLOHOSP,OPT_CE,925000,20260224,Zero position & not in today refdata
OPT_KOTAKBANK_20260224_PE_46800,KOTAKBANK,OPT_PE,46800,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_CE_100000,TECHM,OPT_CE,100000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_PE_47250,ITC,OPT_PE,47250,20260224,Zero position & not in today refdata
OPT_TATACONSUM_20260224_PE_170000,TATACONSUM,OPT_PE,170000,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_CE_15700,TATASTEEL,OPT_CE,15700,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_PE_82500,SBIN,OPT_PE,82500,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_PE_1870000,MARUTI,OPT_PE,1870000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_1970000,MARUTI,OPT_CE,1970000,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_1090000,EICHERMOT,OPT_CE,1090000,20260224,Zero position & not in today refdata
OPT_DRREDDY_20260224_CE_81000,DRREDDY,OPT_CE,81000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_PE_117500,HDFCBANK,OPT_PE,117500,20260224,Zero position & not in today refdata
OPT_LT_20260224_CE_548000,LT,OPT_CE,548000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_PE_181000,RELIANCE,OPT_PE,181000,20260224,Zero position & not in today refdata
OPT_HINDUNILVR_20260224_PE_124000,HINDUNILVR,OPT_PE,124000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_CE_43000,JIOFIN,OPT_CE,43000,20260224,Zero position & not in today refdata
OPT_HINDUNILVR_20260224_CE_124000,HINDUNILVR,OPT_CE,124000,20260224,Zero position & not in today refdata
OPT_BAJAJ-AUTO_20260224_CE_500000,BAJAJ-AUTO,OPT_CE,500000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_CE_42000,JIOFIN,OPT_CE,42000,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_PE_118000,TECHM,OPT_PE,118000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_PE_1040000,APOLLOHOSP,OPT_PE,1040000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_CE_895000,APOLLOHOSP,OPT_CE,895000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_220000,CIPLA,OPT_CE,220000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_CE_35250,JIOFIN,OPT_CE,35250,20260224,Zero position & not in today refdata
OPT_LT_20260224_PE_544000,LT,OPT_PE,544000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_56000,HDFCBANK,OPT_CE,56000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_CE_40000,JIOFIN,OPT_CE,40000,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_PE_52000,HINDALCO,OPT_PE,52000,20260224,Zero position & not in today refdata
OPT_HINDUNILVR_20260224_CE_352000,HINDUNILVR,OPT_CE,352000,20260224,Zero position & not in today refdata
OPT_KOTAKBANK_20260224_CE_59500,KOTAKBANK,OPT_CE,59500,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_191000,RELIANCE,OPT_CE,191000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_40000,JIOFIN,OPT_PE,40000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_PE_376000,ASIANPAINT,OPT_PE,376000,20260224,Zero position & not in today refdata
OPT_SBILIFE_20260224_PE_104000,SBILIFE,OPT_PE,104000,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_CE_44000,BAJFINANCE,OPT_CE,44000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_PE_177000,RELIANCE,OPT_PE,177000,20260224,Zero position & not in today refdata
OPT_TITAN_20260224_CE_564000,TITAN,OPT_CE,564000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_PE_74500,HDFCBANK,OPT_PE,74500,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_21100,ONGC,OPT_PE,21100,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_CE_50000,INDUSINDBK,OPT_CE,50000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_320000,ADANIENT,OPT_PE,320000,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_CE_14300,TATASTEEL,OPT_CE,14300,20260224,Zero position & not in today refdata
OPT_ULTRACEMCO_20260224_CE_890000,ULTRACEMCO,OPT_CE,890000,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_PE_11800,TATASTEEL,OPT_PE,11800,20260224,Zero position & not in today refdata
OPT_TITAN_20260224_CE_478000,TITAN,OPT_CE,478000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_PE_80500,SBIN,OPT_PE,80500,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_20900,ONGC,OPT_PE,20900,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2010000,MARUTI,OPT_CE,2010000,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_CE_62000,HINDALCO,OPT_CE,62000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_56500,ITC,OPT_CE,56500,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_20700,ONGC,OPT_PE,20700,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_CE_110000,TECHM,OPT_CE,110000,20260224,Zero position & not in today refdata
OPT_LT_20260224_CE_302000,LT,OPT_CE,302000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_PE_905000,APOLLOHOSP,OPT_PE,905000,20260224,Zero position & not in today refdata
OPT_LT_20260224_CE_532000,LT,OPT_CE,532000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_PE_179000,RELIANCE,OPT_PE,179000,20260224,Zero position & not in today refdata
OPT_JSWSTEEL_20260224_PE_72000,JSWSTEEL,OPT_PE,72000,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_PE_129000,BAJFINANCE,OPT_PE,129000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_209000,SUNPHARMA,OPT_CE,209000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_330000,ASIANPAINT,OPT_CE,330000,20260224,Zero position & not in today refdata
OPT_HCLTECH_20260224_PE_88000,HCLTECH,OPT_PE,88000,20260224,Zero position & not in today refdata
OPT_GRASIM_20260224_PE_140000,GRASIM,OPT_PE,140000,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_PE_1090000,EICHERMOT,OPT_PE,1090000,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_CE_132000,INDUSINDBK,OPT_CE,132000,20260224,Zero position & not in today refdata
OPT_ICICIBANK_20260224_PE_202000,ICICIBANK,OPT_PE,202000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_58500,ITC,OPT_CE,58500,20260224,Zero position & not in today refdata
OPT_BAJAJ-AUTO_20260224_PE_500000,BAJAJ-AUTO,OPT_PE,500000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_36250,JIOFIN,OPT_PE,36250,20260224,Zero position & not in today refdata
OPT_ICICIBANK_20260224_CE_99000,ICICIBANK,OPT_CE,99000,20260224,Zero position & not in today refdata
OPT_DRREDDY_20260224_PE_184000,DRREDDY,OPT_PE,184000,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_PE_122000,TECHM,OPT_PE,122000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_334000,ASIANPAINT,OPT_CE,334000,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_1070000,EICHERMOT,OPT_CE,1070000,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_370000,EICHERMOT,OPT_CE,370000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_CE_84000,ADANIENT,OPT_CE,84000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_CE_22300,ONGC,OPT_CE,22300,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_16200,ONGC,OPT_PE,16200,20260224,Zero position & not in today refdata
OPT_LT_20260224_PE_552000,LT,OPT_PE,552000,20260224,Zero position & not in today refdata
OPT_KOTAKBANK_20260224_CE_50400,KOTAKBANK,OPT_CE,50400,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_PE_148000,BAJFINANCE,OPT_PE,148000,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_CE_71000,HINDALCO,OPT_CE,71000,20260224,Zero position & not in today refdata
OPT_TATACONSUM_20260224_CE_157000,TATACONSUM,OPT_CE,157000,20260224,Zero position & not in today refdata
OPT_TITAN_20260224_CE_474000,TITAN,OPT_CE,474000,20260224,Zero position & not in today refdata
OPT_LT_20260224_PE_540000,LT,OPT_PE,540000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_PE_2070000,MARUTI,OPT_PE,2070000,20260224,Zero position & not in today refdata
OPT_INFY_20260224_CE_92000,INFY,OPT_CE,92000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_CE_39500,JIOFIN,OPT_CE,39500,20260224,Zero position & not in today refdata
OPT_BHARTIARTL_20260224_PE_266000,BHARTIARTL,OPT_PE,266000,20260224,Zero position & not in today refdata
OPT_TITAN_20260224_PE_474000,TITAN,OPT_PE,474000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_CE_324000,ADANIENT,OPT_CE,324000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_42500,JIOFIN,OPT_PE,42500,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_CE_274000,ADANIENT,OPT_CE,274000,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_PE_119000,INDUSINDBK,OPT_PE,119000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_18400,ONGC,OPT_PE,18400,20260224,Zero position & not in today refdata
OPT_JSWSTEEL_20260224_CE_68000,JSWSTEEL,OPT_CE,68000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_1950000,MARUTI,OPT_CE,1950000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_CE_69000,SBIN,OPT_CE,69000,20260224,Zero position & not in today refdata
OPT_WIPRO_20260224_CE_28650,WIPRO,OPT_CE,28650,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_41750,ITC,OPT_CE,41750,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_PE_14700,TATASTEEL,OPT_PE,14700,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_376000,ASIANPAINT,OPT_CE,376000,20260224,Zero position & not in today refdata
OPT_TCS_20260224_CE_468000,TCS,OPT_CE,468000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_206000,CIPLA,OPT_CE,206000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_CE_36250,JIOFIN,OPT_CE,36250,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_PE_388000,ASIANPAINT,OPT_PE,388000,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_PE_11400,TATASTEEL,OPT_PE,11400,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_175000,CIPLA,OPT_CE,175000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_17200,ONGC,OPT_PE,17200,20260224,Zero position & not in today refdata
OPT_TCS_20260224_PE_394000,TCS,OPT_PE,394000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_PE_34250,COALINDIA,OPT_PE,34250,20260224,Zero position & not in today refdata
OPT_ICICIBANK_20260224_PE_200000,ICICIBANK,OPT_PE,200000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_274000,ADANIENT,OPT_PE,274000,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_CE_11000,TATASTEEL,OPT_CE,11000,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_935000,EICHERMOT,OPT_CE,935000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_42750,ITC,OPT_CE,42750,20260224,Zero position & not in today refdata
OPT_ADANIPORTS_20260224_PE_198000,ADANIPORTS,OPT_PE,198000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_1930000,MARUTI,OPT_CE,1930000,20260224,Zero position & not in today refdata
OPT_BAJAJFINSV_20260224_PE_262000,BAJAJFINSV,OPT_PE,262000,20260224,Zero position & not in today refdata
OPT_BAJAJ-AUTO_20260224_CE_650000,BAJAJ-AUTO,OPT_CE,650000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_PE_205000,SUNPHARMA,OPT_PE,205000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_133000,HDFCBANK,OPT_CE,133000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_PE_115500,HDFCBANK,OPT_PE,115500,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_39500,JIOFIN,OPT_PE,39500,20260224,Zero position & not in today refdata
OPT_LT_20260224_CE_536000,LT,OPT_CE,536000,20260224,Zero position & not in today refdata
OPT_TRENT_20260224_PE_600000,TRENT,OPT_PE,600000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_55500,ITC,OPT_CE,55500,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_CE_16000,ONGC,OPT_CE,16000,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_CE_122000,TECHM,OPT_CE,122000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_216000,RELIANCE,OPT_CE,216000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2400000,MARUTI,OPT_CE,2400000,20260224,Zero position & not in today refdata
OPT_HEROMOTOCO_20260224_CE_830000,HEROMOTOCO,OPT_CE,830000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_95000,CIPLA,OPT_PE,95000,20260224,Zero position & not in today refdata
OPT_ADANIPORTS_20260224_CE_190000,ADANIPORTS,OPT_CE,190000,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_CE_59000,INDUSINDBK,OPT_CE,59000,20260224,Zero position & not in today refdata
OPT_DRREDDY_20260224_CE_186000,DRREDDY,OPT_CE,186000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_50500,ITC,OPT_CE,50500,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_CE_34750,COALINDIA,OPT_CE,34750,20260224,Zero position & not in today refdata
OPT_M&M_20260224_CE_485000,M&M,OPT_CE,485000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_CE_20700,ONGC,OPT_CE,20700,20260224,Zero position & not in today refdata
OPT_HEROMOTOCO_20260224_PE_735000,HEROMOTOCO,OPT_PE,735000,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_PE_11200,TATASTEEL,OPT_PE,11200,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_189000,CIPLA,OPT_CE,189000,20260224,Zero position & not in today refdata
OPT_SBILIFE_20260224_CE_142000,SBILIFE,OPT_CE,142000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_54500,ITC,OPT_CE,54500,20260224,Zero position & not in today refdata
